"id"	"addtoname"	"name"	"subscript"	"superscript"	"status"	"%"
"ls:fr:entry:34940"	""	"mémoire"	"N, masc"	""	"3"	"100"
"ls:fr:entry:34941"	""	"réflexe"	"Adj"	""	"3"	"100"
"ls:fr:entry:34942"	""	"ordonnable"	""	""	"3"	"100"
"ls:fr:entry:34943"	""	"désordonner"	""	""	"3"	"100"
"ls:fr:entry:34944"	""	"reflex"	"N"	""	"3"	"100"
"ls:fr:entry:34945"	""	"reflex"	"Adj"	""	"3"	"100"
"ls:fr:entry:34946"	""	"orientable"	""	""	"3"	"100"
"ls:fr:entry:34947"	""	"orgueilleux"	"Adj"	""	"3"	"100"
"ls:fr:entry:34948"	""	"refroidissement"	""	""	"3"	"100"
"ls:fr:entry:34949"	""	"orgueilleusement"	""	""	"3"	"100"
"ls:fr:entry:34950"	""	"traçage"	""	""	"3"	"100"
"ls:fr:entry:34951"	""	"traditionnel"	""	""	"3"	"100"
"ls:fr:entry:34952"	""	"désorganiser"	""	""	"3"	"100"
"ls:fr:entry:34953"	""	"menaçant"	""	""	"3"	"100"
"ls:fr:entry:34954"	""	"refuge"	""	""	"3"	"100"
"ls:fr:entry:34955"	""	"orgueilleux"	"N"	""	"3"	"100"
"ls:fr:entry:34956"	""	"page"	"N, masc"	""	"3"	"100"
"ls:fr:entry:34957"	""	"orgueilleuse"	""	""	"3"	"100"
"ls:fr:entry:34958"	""	"trafiquer"	""	""	"3"	"100"
"ls:fr:entry:34959"	""	"organisation"	""	""	"3"	"100"
"ls:fr:entry:34960"	""	"trafiquante"	""	""	"3"	"100"
"ls:fr:entry:34961"	""	"trafiquant"	""	""	"3"	"100"
"ls:fr:entry:34962"	""	"menace"	""	""	"3"	"100"
"ls:fr:entry:34963"	""	"originalité"	""	""	"3"	"100"
"ls:fr:entry:34964"	""	"organisateur"	"N"	""	"3"	"100"
"ls:fr:entry:34965"	""	"organisatrice"	""	""	"3"	"100"
"ls:fr:entry:34966"	""	"trafic"	""	"2"	"3"	"100"
"ls:fr:entry:34967"	""	"original"	"N"	""	"3"	"100"
"ls:fr:entry:34968"	""	"tragédie"	""	""	"3"	"100"
"ls:fr:entry:34969"	""	"organisateur"	"Adj"	""	"3"	"100"
"ls:fr:entry:34970"	""	"originel"	""	""	"2"	"100"
"ls:fr:entry:34971"	""	"organisable"	""	""	"3"	"100"
"ls:fr:entry:34972"	""	"originellement"	""	""	"2"	"100"
"ls:fr:entry:34973"	""	"regard"	""	""	"3"	"100"
"ls:fr:entry:34974"	"s’"	"organiser"	""	""	"3"	"100"
"ls:fr:entry:34975"	""	"originaire"	""	""	"3"	"100"
"ls:fr:entry:34976"	""	"régional"	""	""	"3"	"100"
"ls:fr:entry:34977"	""	"régionalement"	""	""	"3"	"100"
"ls:fr:entry:34978"	""	"ménager"	"V"	""	"3"	"100"
"ls:fr:entry:34979"	""	"faussaire"	"N, masc"	""	"3"	"100"
"ls:fr:entry:34980"	""	"faux"	"N, fém"	""	"3"	"100"
"ls:fr:entry:34981"	""	"défaveur"	""	""	"3"	"100"
"ls:fr:entry:34982"	""	"favorable"	""	""	"2"	"100"
"ls:fr:entry:34983"	""	"favorablement"	""	""	"3"	"100"
"ls:fr:entry:34984"	"se "	"féliciter"	""	""	"3"	"100"
"ls:fr:entry:34985"	""	"mendiant"	""	""	"3"	"100"
"ls:fr:entry:34986"	""	"fendu"	""	""	"3"	"100"
"ls:fr:entry:34987"	"se "	"fendre"	""	""	"3"	"100"
"ls:fr:entry:34988"	""	"mendiante"	""	""	"3"	"100"
"ls:fr:entry:34989"	""	"orthographique"	""	""	"3"	"100"
"ls:fr:entry:34990"	""	"paonne"	""	""	"3"	"100"
"ls:fr:entry:34991"	""	"otage"	"N, fém"	""	"3"	"100"
"ls:fr:entry:34992"	""	"soi"	"N"	""	"3"	"100"
"ls:fr:entry:34993"	"se "	"traîner"	""	""	"3"	"100"
"ls:fr:entry:34994"	""	"traitement"	""	""	"3"	"100"
"ls:fr:entry:34995"	""	"décoré"	""	""	"2"	"100"
"ls:fr:entry:34996"	""	"tranchage"	""	""	"3"	"100"
"ls:fr:entry:34997"	""	"mensonger"	""	""	"3"	"100"
"ls:fr:entry:34998"	""	"tranchant"	"Adj"	""	"3"	"100"
"ls:fr:entry:34999"	""	"tranchant"	"N"	""	"3"	"100"
"ls:fr:entry:35000"	""	"menteur"	"N"	""	"3"	"100"
"ls:fr:entry:35001"	""	"menteuse"	""	""	"3"	"100"
"ls:fr:entry:35002"	""	"panser"	""	""	"3"	"100"
"ls:fr:entry:35003"	""	"soit"	"Adv"	""	"3"	"100"
"ls:fr:entry:35004"	""	"ou bien"	""	""	"3"	"100"
"ls:fr:entry:35005"	""	"panseur"	""	""	"3"	"100"
"ls:fr:entry:35006"	""	"panseuse"	""	""	"3"	"100"
"ls:fr:entry:35007"	"se "	"découper"	""	""	"2"	"100"
"ls:fr:entry:35008"	"se "	"rappeler"	""	""	"3"	"100"
"ls:fr:entry:35009"	""	"oubli"	""	""	"3"	"100"
"ls:fr:entry:35010"	"s’"	"oublier"	""	""	"3"	"100"
"ls:fr:entry:35011"	""	"oublieux"	""	""	"3"	"100"
"ls:fr:entry:35012"	""	"découragé"	""	""	"2"	"100"
"ls:fr:entry:35013"	""	"Saint-Père"	""	""	"3"	"100"
"ls:fr:entry:35014"	"se "	"décourager"	""	""	"2"	"100"
"ls:fr:entry:35015"	""	"découragement"	""	""	"2"	"100"
"ls:fr:entry:35016"	""	"souverain pontife"	""	""	"3"	"100"
"ls:fr:entry:35017"	""	"papal"	""	""	"3"	"100"
"ls:fr:entry:35018"	""	"tranquille"	""	""	"3"	"100"
"ls:fr:entry:35019"	""	"transactionnel"	""	""	"3"	"100"
"ls:fr:entry:35020"	""	"transformation"	""	""	"3"	"100"
"ls:fr:entry:35021"	""	"transformateur"	"Adj"	""	"3"	"100"
"ls:fr:entry:35022"	""	"transformable"	""	""	"3"	"100"
"ls:fr:entry:35023"	"se "	"transformer"	""	""	"3"	"100"
"ls:fr:entry:35024"	""	"transparence"	""	""	"3"	"100"
"ls:fr:entry:35025"	""	"transparent"	"N"	""	"3"	"100"
"ls:fr:entry:35026"	""	"transpiration"	""	""	"3"	"100"
"ls:fr:entry:35027"	""	"transpirant"	""	""	"3"	"100"
"ls:fr:entry:35028"	"se "	"découvrir"	""	"1"	"2"	"100"
"ls:fr:entry:35029"	""	"traversable"	""	""	"3"	"100"
"ls:fr:entry:35030"	""	"trébuchant"	""	""	"3"	"100"
"ls:fr:entry:35031"	""	"trébuchement"	""	""	"3"	"100"
"ls:fr:entry:35032"	""	"trébucher"	""	"2"	"2"	"100"
"ls:fr:entry:35033"	""	"tremblement"	""	""	"3"	"100"
"ls:fr:entry:35034"	""	"tremblant"	""	""	"3"	"100"
"ls:fr:entry:35035"	""	"trembleur"	""	""	"3"	"100"
"ls:fr:entry:35036"	""	"parfumé"	""	""	"3"	"100"
"ls:fr:entry:35037"	""	"papetier"	"Adj"	""	"3"	"100"
"ls:fr:entry:35038"	""	"irrégulier"	""	""	"3"	"100"
"ls:fr:entry:35039"	""	"régulièrement"	""	""	"3"	"100"
"ls:fr:entry:35040"	""	"papetier"	"N"	""	"3"	"100"
"ls:fr:entry:35041"	""	"tricherie"	""	""	"3"	"100"
"ls:fr:entry:35042"	""	"triche"	""	""	"3"	"100"
"ls:fr:entry:35043"	""	"tricheur"	""	""	"3"	"100"
"ls:fr:entry:35044"	""	"rejet"	""	""	"3"	"100"
"ls:fr:entry:35045"	""	"tricheuse"	""	""	"3"	"100"
"ls:fr:entry:35046"	""	"sociétal"	""	""	"3"	"100"
"ls:fr:entry:35047"	""	"papetière"	""	""	"3"	"100"
"ls:fr:entry:35048"	""	"mentalement"	""	""	"3"	"100"
"ls:fr:entry:35049"	""	"mental"	"N"	""	"3"	"100"
"ls:fr:entry:35050"	""	"tri"	""	""	"2"	"100"
"ls:fr:entry:35051"	"se "	"relâcher"	""	""	"3"	"100"
"ls:fr:entry:35052"	""	"triage"	""	""	"3"	"100"
"ls:fr:entry:35053"	""	"trieur"	""	""	"3"	"100"
"ls:fr:entry:35054"	""	"trieuse"	""	""	"3"	"100"
"ls:fr:entry:35055"	""	"triable"	""	""	"3"	"100"
"ls:fr:entry:35056"	""	"sinistrée"	""	""	"3"	"100"
"ls:fr:entry:35057"	""	"menu"	"Adv"	""	"3"	"100"
"ls:fr:entry:35059"	""	"trimestriel"	""	""	"3"	"100"
"ls:fr:entry:35060"	""	"trimestriellement"	""	""	"3"	"100"
"ls:fr:entry:35061"	""	"oubliable"	""	""	"3"	"100"
"ls:fr:entry:35062"	""	"parc de stationnement"	""	""	"3"	"100"
"ls:fr:entry:35063"	""	"parachutiste"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35064"	""	"oublié"	""	""	"3"	"100"
"ls:fr:entry:35065"	""	"parachutiste"	"N, fém"	""	"3"	"100"
"ls:fr:entry:35066"	"se "	"parfumer"	""	""	"3"	"100"
"ls:fr:entry:35067"	""	"pari"	""	""	"3"	"100"
"ls:fr:entry:35068"	""	"ouest"	"Adj"	""	"3"	"100"
"ls:fr:entry:35069"	""	"assoiffé"	"Adj"	""	"3"	"100"
"ls:fr:entry:35070"	""	"mise"	""	""	"3"	"100"
"ls:fr:entry:35071"	""	"assoiffé"	"N"	""	"3"	"100"
"ls:fr:entry:35072"	""	"parieur"	""	""	"3"	"100"
"ls:fr:entry:35073"	""	"parieuse"	""	""	"3"	"100"
"ls:fr:entry:35074"	""	"maintenant que"	""	""	"3"	"100"
"ls:fr:entry:35075"	""	"occidental"	"Adj"	""	"3"	"100"
"ls:fr:entry:35076"	""	"partage"	""	""	"3"	"100"
"ls:fr:entry:35077"	""	"merci"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35078"	""	"partageur"	""	""	"3"	"100"
"ls:fr:entry:35079"	""	"partageable"	""	""	"3"	"100"
"ls:fr:entry:35080"	""	"religieux"	"Adj"	""	"2"	"100"
"ls:fr:entry:35081"	"se "	"partager"	""	""	"3"	"100"
"ls:fr:entry:35082"	""	"assoiffée"	""	""	"3"	"100"
"ls:fr:entry:35083"	""	"merci"	"N, fém"	""	"3"	"100"
"ls:fr:entry:35084"	""	"en ce moment"	""	""	"3"	"100"
"ls:fr:entry:35085"	""	"tout de suite"	""	""	"3"	"100"
"ls:fr:entry:35086"	""	"Occidental"	"N"	""	"3"	"100"
"ls:fr:entry:35087"	""	"Occidentale"	""	""	"3"	"100"
"ls:fr:entry:35088"	""	"à présent"	""	""	"3"	"100"
"ls:fr:entry:35089"	""	"occident"	""	""	"3"	"100"
"ls:fr:entry:35090"	""	"ponant"	""	""	"3"	"100"
"ls:fr:entry:35091"	""	"parallèlement"	""	""	"3"	"100"
"ls:fr:entry:35092"	""	"panoplie"	""	""	"3"	"100"
"ls:fr:entry:35093"	""	"démériter"	""	""	"3"	"100"
"ls:fr:entry:35094"	""	"outillage"	""	""	"3"	"100"
"ls:fr:entry:35095"	""	"accessoire"	"N"	""	"3"	"100"
"ls:fr:entry:35096"	""	"aiguisoir"	""	""	"3"	"100"
"ls:fr:entry:35097"	""	"parallèle"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35098"	""	"cisaille"	""	""	"3"	"100"
"ls:fr:entry:35099"	""	"couperet"	""	""	"3"	"100"
"ls:fr:entry:35100"	""	"enclume"	""	""	"3"	"100"
"ls:fr:entry:35101"	""	"fraise"	""	"2"	"3"	"100"
"ls:fr:entry:35102"	""	"pic"	""	""	"3"	"100"
"ls:fr:entry:35103"	""	"poinçon"	""	""	"3"	"100"
"ls:fr:entry:35104"	""	"râteau"	""	""	"3"	"100"
"ls:fr:entry:35105"	""	"tondeuse"	""	""	"3"	"100"
"ls:fr:entry:35106"	""	"vilebrequin"	""	""	"3"	"100"
"ls:fr:entry:35107"	""	"paralysé"	"Adj"	""	"3"	"100"
"ls:fr:entry:35108"	""	"triompher"	""	""	"3"	"100"
"ls:fr:entry:35109"	""	"particularité"	""	""	"3"	"100"
"ls:fr:entry:35110"	""	"particulièrement"	""	""	"3"	"100"
"ls:fr:entry:35111"	""	"particulier"	"N"	""	"3"	"100"
"ls:fr:entry:35112"	""	"triomphal"	""	""	"3"	"100"
"ls:fr:entry:35113"	""	"paralysé"	"N"	""	"3"	"100"
"ls:fr:entry:35114"	""	"participation"	""	""	"3"	"100"
"ls:fr:entry:35115"	""	"paralysée"	""	""	"3"	"100"
"ls:fr:entry:35116"	""	"besogne"	""	""	"3"	"100"
"ls:fr:entry:35117"	""	"triomphant"	""	""	"3"	"100"
"ls:fr:entry:35118"	""	"participant"	"Adj"	""	"3"	"100"
"ls:fr:entry:35119"	""	"participatif"	""	""	"3"	"100"
"ls:fr:entry:35120"	""	"ouverture"	""	""	"3"	"100"
"ls:fr:entry:35121"	""	"partiel"	""	""	"3"	"100"
"ls:fr:entry:35122"	""	"ouvert"	""	""	"2"	"100"
"ls:fr:entry:35123"	""	"partiellement"	""	""	"3"	"100"
"ls:fr:entry:35124"	"se "	"tromper"	""	""	"3"	"100"
"ls:fr:entry:35125"	"s’"	"ouvrir"	""	""	"3"	"100"
"ls:fr:entry:35126"	""	"paralysant"	""	""	"3"	"100"
"ls:fr:entry:35127"	""	"paralytique"	"Adj"	""	"3"	"100"
"ls:fr:entry:35128"	""	"tromperie"	""	""	"3"	"100"
"ls:fr:entry:35129"	""	"paralytique"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35130"	""	"paralytique"	"N, fém"	""	"3"	"100"
"ls:fr:entry:35131"	""	"trompeur"	""	""	"3"	"100"
"ls:fr:entry:35132"	""	"merveilleusement"	""	""	"3"	"100"
"ls:fr:entry:35133"	""	"merveilleux"	"N"	""	"3"	"100"
"ls:fr:entry:35134"	""	"trompeusement"	""	""	"3"	"100"
"ls:fr:entry:35135"	""	"détromper"	""	""	"3"	"100"
"ls:fr:entry:35136"	""	"trouer"	""	""	"3"	"100"
"ls:fr:entry:35137"	""	"végétarisme"	""	""	"3"	"100"
"ls:fr:entry:35138"	""	"végétarienne"	"N"	""	"3"	"100"
"ls:fr:entry:35139"	""	"végétarien"	"N"	""	"3"	"100"
"ls:fr:entry:35140"	""	"vacancier"	""	""	"3"	"100"
"ls:fr:entry:35141"	""	"vacancière"	""	""	"3"	"100"
"ls:fr:entry:35142"	""	"vaguement"	""	""	"3"	"100"
"ls:fr:entry:35143"	""	"utilisation"	""	""	"3"	"100"
"ls:fr:entry:35144"	""	"utilisateur"	""	""	"2"	"100"
"ls:fr:entry:35145"	""	"utilisatrice"	""	""	"2"	"100"
"ls:fr:entry:35146"	""	"utilisable"	""	""	"3"	"100"
"ls:fr:entry:35147"	""	"usure"	""	""	"3"	"100"
"ls:fr:entry:35148"	"s’"	"user"	""	""	"3"	"100"
"ls:fr:entry:35149"	""	"vaccination"	""	""	"3"	"100"
"ls:fr:entry:35150"	""	"vaccinable"	""	""	"3"	"100"
"ls:fr:entry:35151"	""	"union"	""	""	"3"	"100"
"ls:fr:entry:35152"	""	"désunir"	""	""	"3"	"100"
"ls:fr:entry:35153"	""	"valablement"	""	""	"3"	"100"
"ls:fr:entry:35154"	""	"vastitude"	""	""	"3"	"100"
"ls:fr:entry:35155"	""	"vastement"	""	""	"3"	"100"
"ls:fr:entry:35156"	""	"remboursable"	""	""	"3"	"100"
"ls:fr:entry:35157"	""	"remboursement"	""	""	"3"	"100"
"ls:fr:entry:35158"	""	"victorieusement"	""	""	"3"	"100"
"ls:fr:entry:35159"	"se "	"trouver"	""	""	"2"	"100"
"ls:fr:entry:35160"	""	"remontée"	""	""	"3"	"100"
"ls:fr:entry:35161"	""	"remplacement"	""	""	"3"	"100"
"ls:fr:entry:35162"	""	"remplaçable"	""	""	"3"	"100"
"ls:fr:entry:35163"	""	"tueur"	"N"	""	"3"	"100"
"ls:fr:entry:35164"	""	"tueuse"	""	""	"3"	"100"
"ls:fr:entry:35165"	""	"tuable"	""	""	"3"	"100"
"ls:fr:entry:35166"	"se "	"tuer"	""	""	"3"	"100"
"ls:fr:entry:35167"	""	"inutile"	""	""	"3"	"100"
"ls:fr:entry:35168"	""	"utilité"	""	""	"3"	"100"
"ls:fr:entry:35169"	""	"utilement"	""	""	"3"	"100"
"ls:fr:entry:35171"	"se "	"valoir"	""	""	"3"	"100"
"ls:fr:entry:35172"	""	"vendeur"	""	""	"3"	"100"
"ls:fr:entry:35173"	""	"vendeuse"	""	""	"3"	"100"
"ls:fr:entry:35174"	""	"vendable"	""	""	"3"	"100"
"ls:fr:entry:35175"	"se "	"mesurer"	""	""	"3"	"100"
"ls:fr:entry:35176"	""	"mesurable"	""	""	"3"	"100"
"ls:fr:entry:35177"	""	"mesure"	""	"1"	"2"	"100"
"ls:fr:entry:35178"	""	"vidéocassette"	""	""	"3"	"100"
"ls:fr:entry:35179"	""	"audio"	""	""	"3"	"100"
"ls:fr:entry:35180"	""	"néant"	""	""	"3"	"100"
"ls:fr:entry:35181"	""	"vidage"	""	""	"3"	"100"
"ls:fr:entry:35182"	""	"vidé"	""	""	"3"	"100"
"ls:fr:entry:35183"	"se "	"vider"	""	""	"3"	"100"
"ls:fr:entry:35184"	""	"vespéral"	""	""	"3"	"100"
"ls:fr:entry:35185"	""	"vaccinal"	""	""	"3"	"100"
"ls:fr:entry:35186"	""	"vivement"	""	""	"3"	"100"
"ls:fr:entry:35187"	""	"villageois"	"Adj"	""	"3"	"100"
"ls:fr:entry:35188"	""	"villageois"	"N"	""	"3"	"100"
"ls:fr:entry:35189"	""	"villageoise"	""	""	"3"	"100"
"ls:fr:entry:35190"	""	"patelin"	""	""	"3"	"100"
"ls:fr:entry:35191"	""	"bled"	""	""	"3"	"100"
"ls:fr:entry:35192"	"se "	"vanter"	""	""	"3"	"100"
"ls:fr:entry:35195"	""	"invalide"	"Adj"	""	"3"	"100"
"ls:fr:entry:35196"	""	"verbal"	""	""	"3"	"100"
"ls:fr:entry:35197"	""	"emplir"	""	""	"3"	"100"
"ls:fr:entry:35198"	""	"remplissage"	""	""	"3"	"100"
"ls:fr:entry:35199"	""	"métallique"	""	""	"2"	"100"
"ls:fr:entry:35200"	"se "	"vérifier"	""	""	"3"	"100"
"ls:fr:entry:35201"	""	"vérification"	""	""	"3"	"100"
"ls:fr:entry:35202"	""	"vérifiable"	""	""	"3"	"100"
"ls:fr:entry:35203"	""	"météo"	"Adj"	""	"3"	"100"
"ls:fr:entry:35204"	""	"vérificateur"	""	""	"3"	"100"
"ls:fr:entry:35205"	""	"vérificatrice"	""	""	"3"	"100"
"ls:fr:entry:35206"	""	"météorologie"	""	""	"3"	"100"
"ls:fr:entry:35207"	""	"vérifieuse"	""	""	"3"	"100"
"ls:fr:entry:35208"	""	"vérifieur"	""	""	"3"	"100"
"ls:fr:entry:35209"	""	"météorologique"	""	""	"3"	"100"
"ls:fr:entry:35210"	""	"météorologiste"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35211"	""	"météorologiste"	"N, fém"	""	"3"	"100"
"ls:fr:entry:35212"	""	"météorologue"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35213"	""	"météorologue"	"N, fém"	""	"3"	"100"
"ls:fr:entry:35214"	""	"véritablement"	""	""	"3"	"100"
"ls:fr:entry:35215"	""	"méthodique"	""	""	"3"	"100"
"ls:fr:entry:35216"	""	"méthodiquement"	""	""	"3"	"100"
"ls:fr:entry:35217"	""	"rural"	""	""	"3"	"100"
"ls:fr:entry:35218"	""	"urbain"	""	""	"3"	"100"
"ls:fr:entry:35219"	""	"citadin"	"Adj"	""	"3"	"100"
"ls:fr:entry:35220"	""	"citadin"	"N"	""	"3"	"100"
"ls:fr:entry:35221"	""	"citadine"	""	""	"3"	"100"
"ls:fr:entry:35222"	""	"rire"	"N"	""	"3"	"100"
"ls:fr:entry:35223"	""	"violence"	""	""	"3"	"100"
"ls:fr:entry:35224"	""	"violemment"	""	""	"3"	"100"
"ls:fr:entry:35225"	""	"métrique"	""	""	"3"	"100"
"ls:fr:entry:35226"	""	"rieuse"	"N"	""	"3"	"100"
"ls:fr:entry:35227"	""	"rieur"	"N"	""	"3"	"100"
"ls:fr:entry:35228"	""	"violent"	"N"	""	"3"	"100"
"ls:fr:entry:35229"	""	"rieur"	"Adj"	""	"3"	"100"
"ls:fr:entry:35230"	""	"risible"	""	""	"3"	"100"
"ls:fr:entry:35231"	""	"rusé"	"Adj"	""	"3"	"100"
"ls:fr:entry:35232"	""	"remuement"	""	""	"3"	"100"
"ls:fr:entry:35233"	""	"vilain"	"N"	""	"3"	"100"
"ls:fr:entry:35234"	""	"remuable"	""	""	"3"	"100"
"ls:fr:entry:35235"	""	"vilaine"	""	""	"3"	"100"
"ls:fr:entry:35236"	""	"vil"	""	""	"3"	"100"
"ls:fr:entry:35237"	"se "	"mettre"	""	""	"3"	"100"
"ls:fr:entry:35238"	""	"vilenie"	""	""	"3"	"100"
"ls:fr:entry:35239"	""	"vilainement"	""	""	"3"	"100"
"ls:fr:entry:35240"	""	"meurtrier"	"Adj"	""	"3"	"100"
"ls:fr:entry:35241"	""	"préjugé"	""	""	"3"	"100"
"ls:fr:entry:35242"	""	"meurtrier"	"N"	""	"2"	"100"
"ls:fr:entry:35243"	""	"meurtrière"	""	""	"3"	"100"
"ls:fr:entry:35244"	""	"mi-"	""	""	"3"	"100"
"ls:fr:entry:35245"	""	"mi"	"Adv"	""	"3"	"100"
"ls:fr:entry:35246"	""	"verticalité"	""	""	"3"	"100"
"ls:fr:entry:35247"	""	"verticalement"	""	""	"3"	"100"
"ls:fr:entry:35248"	""	"mi-temps"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35249"	""	"miauleur"	""	""	"3"	"100"
"ls:fr:entry:35250"	""	"verticale"	""	""	"3"	"100"
"ls:fr:entry:35251"	""	"microphone"	""	""	"3"	"100"
"ls:fr:entry:35252"	""	"microphonique"	""	""	"3"	"100"
"ls:fr:entry:35253"	""	"microbien"	""	""	"3"	"100"
"ls:fr:entry:35254"	""	"renoncement"	""	""	"3"	"100"
"ls:fr:entry:35256"	""	"mieux"	"Adj"	""	"3"	"100"
"ls:fr:entry:35257"	""	"mieux"	"N"	""	"3"	"100"
"ls:fr:entry:35258"	""	"riche"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35259"	""	"richarde"	""	""	"3"	"100"
"ls:fr:entry:35260"	""	"richard"	""	""	"3"	"100"
"ls:fr:entry:35261"	""	"mimi"	""	""	"3"	"100"
"ls:fr:entry:35262"	""	"rentrée"	""	""	"3"	"100"
"ls:fr:entry:35263"	""	"mignon"	"N"	""	"3"	"100"
"ls:fr:entry:35264"	""	"rinçage"	""	""	"3"	"100"
"ls:fr:entry:35265"	"se "	"rincer"	""	""	"3"	"100"
"ls:fr:entry:35266"	""	"pébroque"	""	""	"3"	"100"
"ls:fr:entry:35267"	""	"riflard"	""	""	"3"	"100"
"ls:fr:entry:35268"	""	"migraineux"	"Adj"	""	"3"	"100"
"ls:fr:entry:35269"	""	"migraineux"	"N"	""	"3"	"100"
"ls:fr:entry:35270"	""	"migraineuse"	""	""	"3"	"100"
"ls:fr:entry:35271"	""	"renversement"	""	""	"2"	"100"
"ls:fr:entry:35272"	""	"perfection"	""	""	"3"	"100"
"ls:fr:entry:35273"	""	"parfaitement"	""	""	"3"	"100"
"ls:fr:entry:35274"	""	"parfait"	"N"	""	"3"	"100"
"ls:fr:entry:35275"	""	"Parfait !"	"Interj"	""	"3"	"100"
"ls:fr:entry:35276"	""	"pardon"	"N"	""	"3"	"100"
"ls:fr:entry:35277"	""	"pardonnable"	""	""	"3"	"100"
"ls:fr:entry:35278"	""	"ridicule"	"N"	""	"3"	"100"
"ls:fr:entry:35279"	""	"ridiculement"	""	""	"3"	"100"
"ls:fr:entry:35280"	""	"impardonnable"	""	""	"3"	"100"
"ls:fr:entry:35281"	""	"pardonné"	""	""	"3"	"100"
"ls:fr:entry:35282"	""	"rigolote"	""	""	"3"	"100"
"ls:fr:entry:35283"	""	"Pardon !"	""	""	"3"	"100"
"ls:fr:entry:35284"	""	"rigolo"	"N"	""	"3"	"100"
"ls:fr:entry:35285"	""	"rupture"	""	""	"3"	"100"
"ls:fr:entry:35286"	"se "	"rompre"	""	""	"3"	"100"
"ls:fr:entry:35287"	""	"paresseux"	"Adj"	""	"3"	"100"
"ls:fr:entry:35288"	""	"paresseusement"	""	""	"3"	"100"
"ls:fr:entry:35289"	""	"paresseux"	"N"	""	"3"	"100"
"ls:fr:entry:35290"	""	"paresseuse"	""	""	"3"	"100"
"ls:fr:entry:35291"	""	"supplémentaire"	""	""	"3"	"100"
"ls:fr:entry:35292"	""	"supplémentairement"	""	""	"3"	"100"
"ls:fr:entry:35293"	""	"note"	""	""	"3"	"100"
"ls:fr:entry:35294"	""	"solaire"	"Adj"	""	"3"	"100"
"ls:fr:entry:35295"	""	"militairement"	""	""	"3"	"100"
"ls:fr:entry:35296"	""	"supplication"	""	""	"3"	"100"
"ls:fr:entry:35297"	""	"suppliant"	"Adj"	""	"3"	"100"
"ls:fr:entry:35298"	""	"suppliant"	"N"	""	"3"	"100"
"ls:fr:entry:35299"	""	"bichonner"	""	""	"3"	"100"
"ls:fr:entry:35300"	""	"solidité"	""	""	"3"	"100"
"ls:fr:entry:35301"	""	"milliardaire"	"N, fém"	""	"3"	"100"
"ls:fr:entry:35302"	""	"milliardaire"	"Adj"	""	"3"	"100"
"ls:fr:entry:35303"	""	"solidement"	""	""	"2"	"100"
"ls:fr:entry:35304"	""	"millionnaire"	"N, fém"	""	"3"	"100"
"ls:fr:entry:35305"	""	"solide"	"N"	""	"3"	"100"
"ls:fr:entry:35306"	""	"millionnaire"	"Adj"	""	"3"	"100"
"ls:fr:entry:35307"	""	"support"	""	""	"3"	"100"
"ls:fr:entry:35308"	""	"soluble"	""	""	"3"	"100"
"ls:fr:entry:35309"	""	"solitaire"	"Adj"	""	"3"	"100"
"ls:fr:entry:35310"	""	"mime"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35311"	""	"solitaire"	"N, masc"	""	"3"	"100"
"ls:fr:entry:35312"	""	"mime"	"N, fém"	""	"3"	"100"
"ls:fr:entry:35313"	""	"solitaire"	"N, fém"	""	"3"	"100"
"ls:fr:entry:35314"	""	"Mince !"	"Interj"	""	"3"	"100"
"ls:fr:entry:35315"	""	"éveil"	""	""	"3"	"100"
"ls:fr:entry:35316"	""	"soudainement"	""	""	"3"	"100"
"ls:fr:entry:35317"	""	"tout d’un coup"	""	""	"3"	"100"
"ls:fr:entry:35318"	""	"soudain"	"Adj"	""	"2"	"100"
"ls:fr:entry:35320"	""	"minier"	""	""	"3"	"100"
"ls:fr:entry:35321"	""	"mineur"	"N"	"1"	"3"	"100"
"ls:fr:entry:35322"	""	"mineur"	"N"	"2"	"3"	"100"
"ls:fr:entry:35323"	""	"mineure"	""	""	"3"	"100"
"ls:fr:entry:35324"	""	"sonore"	""	""	"2"	"100"
"ls:fr:entry:35325"	""	"sondeur"	""	""	"3"	"100"
"ls:fr:entry:35326"	""	"minimum"	"Adj"	""	"3"	"100"
"ls:fr:entry:35327"	""	"sondé"	""	""	"3"	"100"
"ls:fr:entry:35328"	""	"sonder"	""	""	"3"	"100"
"ls:fr:entry:35329"	""	"supposition"	""	""	"3"	"100"
"ls:fr:entry:35330"	""	"ministériel"	""	""	"3"	"100"
"ls:fr:entry:35331"	""	"sonde"	""	""	"3"	"100"
"ls:fr:entry:35332"	""	"dessouder"	""	""	"3"	"100"
"ls:fr:entry:35333"	""	"soudage"	""	""	"3"	"100"
"ls:fr:entry:35334"	""	"supposé"	""	""	"3"	"100"
"ls:fr:entry:35335"	""	"supposable"	""	""	"3"	"100"
"ls:fr:entry:35336"	""	"soudeur"	""	""	"3"	"100"
